,COEFFICIENTS,ENCODINGS
11430,1,LOpAYQLIK_|KQu
11431,1,LEWEcdGmCQOzPU
11432,0,LEWHRKOiCQoyTU
11433,1,LhGAQElAK`{KU]
11434,0,LhOaAEHEM`wmQ]
11435,0,LSoTPAOaDTHwU]
11436,0,LWWXCPOQWPig{b
11437,0,Ls_gP?OqAUh{U]
11438,1,Lu?o___[_WIZyr
11439,1,LEEAqDpb_qlIld
11440,0,LWaBX?WDTRZbhR
11441,0,LSHBgg`i@Q|CeZ
11442,1,L_k_oAlDOr[rhR
11443,0,LWQJGI`IHQ|AUZ
11444,1,LHaggAXBBUtJEh
11445,1,LPoJOEdBATiQEN
11446,1,LaBPAb_kMEQyAb
11447,0,LFGsB__S@`LQvK
11448,1,LHEcQd?TMCuOhM
11449,1,LgS_WCoXD|KYdL
11450,1,LgWgOQO[oOXlqb
11451,1,LwG`O_dG_apZVB
11452,0,LQH_[?kqIeI}@U
11453,1,LHKCsT`DHtRHjB
11454,1,LSgEK@oxGwYi\d
11455,0,LWPJH?WIIf_zLR
11456,0,LpGoO?o[gsp\\L
11457,0,Lq_b?BC[DeTGQn
11458,1,LDgsCQPIJ@`HVB
11459,0,LQQRAI`cFgWJUx
11460,0,LWaKXE?PIe`{@r
11461,0,LGs`oHOTi_yZ@R
11462,1,LPoQQKKIS`wLU]
11463,1,Loo_gCKqadHwU]
11464,0,LAwwDGO`KdGw]m
11465,1,LFApAEKHAgpbF`
11466,1,LiAPCkaGT@HJFL
11467,1,L`o@hcJAaPQOQm
11468,1,LJ_wPD?CFGWqVL
11469,0,LKW_w@s`_YGy{D
11470,1,Lgow?QO``Op}Y]
11471,0,LgWq?DOSaqkg{R
11472,0,L{?q?BCC@\P`zR
11473,0,LAwHcLST@bGy`M
11474,1,LoWgGAaYPSX\WR
11475,0,LUOPSQ_[SOhXwR
11476,1,LqOK_B_mSOhXwR
11477,0,Lh__oDPSaqgg{R
11478,1,LBSGxCWiHROy[R
11479,0,LAYQgbb@I_Wh{R
11480,1,LD`EQQoNGreKal
11481,0,LccHAMHM?rZ`XT
11482,0,L@woXGGDSszEab
11483,0,LJOHQMHEAqYbPt
11484,1,LwOKOQO[QOXlqb
11485,1,LsOH`A_Y@XXkor
11486,0,LgWKPEOSQQXhqb
11487,1,L`gHDIGTOszAkb
11488,1,Le_T?JGpH_XXLt
11489,0,LSSTOIOdI`YZDR
11490,1,LD`EQQoNGreKak
11491,0,LQSJOQGmKOXZDT
11492,0,L`oHPIPBQTiBEN
11493,1,LBP_sAkkIeSg`q
11494,0,LCwTGJGhH_yXIL
11495,0,L@wkHA_Y_oh\WR
11496,1,LwOa_GGhL`w^Al
11497,1,LPoqG?pDYR[EIN
11498,0,LsOP_IOhH`yZ@l
11499,1,Lt?k@A?[_OiZyr
11500,1,LHgHQMHEAqyaTT
11501,1,L`g@hIGTQszAcR
11502,1,LQaEKCXRFTaqTh
11503,1,LpGaC?WrF[pddh
11504,1,LIoFAWqQBw?mY]
11505,1,Lp_a_B@eJYWRHN
11506,0,LHaJGBXBDTsHLp
11507,1,LMGHcEiHAcH{UU
11508,0,LgPOSKWBTTshlp
11509,0,LQSRCCpHFQWZdh
11510,1,Lk_F?WiHI_Gon]
11511,0,LLGccSPDH`HIfM
11512,0,L?]oLCPCIykGXK
11513,0,LiGcBAPAX`HRVM
11514,1,LQoWIPOpHcP{H]
11515,0,LcIGbSbC?oXt\p
11516,0,LsAGaIak?pXtTp
11517,1,LsO_o@_yPTiWqb
11518,1,LaICaKWmTO[hlo
11519,0,LoSSCCqPFO\Zdh
11520,1,Lq_GKOgxKcH{I]
11521,0,Li@cDC`CEoYjlp
11522,0,L[AsGCcGAhbHzB
11523,0,Lt?s@_?PGgguh]
11524,1,L_kASElDOrWvHR
11525,0,LoESCDaHDo^NDL
11526,0,LDcQcLORDP}B@r
11527,0,LWEEL?WDM\UeDZ
11528,0,LBH@loMA?yFFAn
11529,1,LAXBL_sB@^DTDW
11530,0,LWEDT?gBT[ueHZ
11531,0,LBKsBOOBKpfeUL
11532,0,L`oBDhD@ARgTkN
11533,0,LoK`GDEoKUPwBl
11534,1,L]?r?OSCa@CX^r
11535,1,LsGo`C?oh@rXXV
11536,0,LDIohE?ci@mPBZ
11537,0,L`a@hgT@?rlEKN
11538,0,LAsBdhD@APkUEN
11539,0,LoE`CCcUE^DG[L
11540,0,LHgAsood_onDEZ
11541,0,LcHGTQacKE@{Q]
11542,1,L_X?sSrDD{dIb]
11543,0,LWKBT?i@Sp]VDr
11544,1,LX_Ax_G`PP}Cir
11545,0,LFGx@A_cKBTGU^
11546,0,L?{qCIGYhTOZDR
11547,1,Lq_`O@SsBUQ{CZ
11548,0,LoS_a_HM@t^ePT
11549,0,LwCP`OOAJOz^IJ
11550,0,L@whD_H`?ymAKv
11551,0,Ls_o`C?BMBtgYf
11552,1,L{?s?WCCI?sY^l
11553,0,LWKBpOOILOy^@R
11554,1,LpAaGOOjFO}ekJ
11555,0,LMABcL_e_on@Jj
11556,1,LOMEg@YpF]Copl
11557,1,LPKF_@hXcuT@`N
11558,1,Ll?QCN?BQTiFEN
11559,1,L@sqPCOBFS~?kJ
11560,0,L`oY?TOhPPYeEN
11561,0,LFCoFD?oM@qm@V
11562,0,LUCTDH?gT?pIVL
11563,0,L?{eD_HDgQPPYQ
11564,0,L@wRCQohFO}QCJ
11565,0,Lw@`OECBBfa}@d
11566,1,LAhCtGhEBvESQM
11567,0,Lx?AWIOegsj@jj
11568,0,LPcBSHGucql@EZ
11569,1,L`o@KR`bUPm?gN
11570,1,LOkEKDIRByUcPl
11571,1,Loo_S@`TWp}Kcr
11572,1,LSWpGc?MCR[xXT
11573,1,L@bQTIGWhSoW|u
11574,1,LEWogCp`oPIG{t
11575,0,LMG`cBaQoOHhyb
11576,1,LocoH?SGqJ?hzR
11577,0,LsCgOA`w?{Wq[L
11578,0,LWgKgD_YoOiWyb
11579,1,LEWqDCGaDPo}XU
11580,0,LKWcSQ_iWOig{R
11581,1,LcWcOPOuoOIh{R
11582,0,LsC`P@BGLGWqVL
11583,1,LEWMDCgeCPO}XU
11584,0,LSoQQChID`}KQ]
11585,1,LEop`?gEEdH{Q]
11586,1,Ly?w?KE??olRNr
11587,1,LeOD`CgeE`H{Q]
11588,1,LDIAYUQTOu`Jbr
11589,0,LkA?[LcB@]N@Zr
11590,0,LTCBcoG{@W[TIz
11591,0,LqCaGI@iMQkU@^
11592,1,LU_Awc`R@SZQdr
11593,0,LXGHh?oKIUX[Ul
11594,1,LSgPgp?YGPYxUR
11595,1,Lk_o_p?oH@rXXV
11596,0,LXCL`D?KKbKqBN
11597,1,Lk_BGIs`@R^AIN
11598,1,L{?e@?cGaCSg~r
11599,0,LAsaKHahQuHRFL
11600,1,LkAHGJ_b@hZLTp
11601,0,L[_@wPMAG_YzLL
11602,1,LSgPgoOXG`YzDL
11603,1,LgH_dGP@JUo^IM
11604,0,LpOK`@_YoQGjqr
11605,1,Ll?BGND@@RXDiN
11606,1,LsGX@A_oI@}WUl
11607,0,Lq_`GAcY@vDW[R
11608,0,LDQDSDhTC{qb@Z
11609,1,LAweGOgrPt@sYR
11610,1,LKSBSDiQ`O[Y]r
11611,1,LKgccI_[IWWhYR
11612,1,LkCSOMGD``TQVQ
11613,1,LIogSHaSOogkyr
11614,0,LkCSOMGD``TQV]
11615,0,LoQOp?oKiTcxZL
11616,1,LRAWaH_sGpWplh
11617,0,LcQApOWdPTPbIB
11618,1,LhAIGVCIBD_XZB
11619,1,LFCpCDGMSQpGrk
11620,1,LBogbCSE@RLO`]
11621,0,LeOs@g?aCPShh]
11622,1,LBKgJ@SaGQjOrq
11623,0,Lr?i@OCPG_guh]
11624,1,LCwpGGhaIbWXLR
11625,0,Loo`CBEDOx`P[R
11626,0,LkASOMGB``dJFK
11627,1,LKKBcFIH`_[[Uk
11628,0,LSWPWPPScOYhwR
11629,0,LsOcG@`YcOiZwR
11630,0,L{?q?_ICa@_}}L
11631,0,LsCcP@@E`PLSvK
11632,0,LooOhCOEmDJggN
11633,1,LKSDQFPQPPW^CR
11634,1,LwOcAAQSQohnar
11635,1,LsO_oO_mcOjXwR
11636,1,LCkaSI_jHYYQTr
11637,0,LDoaSH_tCp{T@r
11638,0,LPaBp_S`?rmaKN
11639,0,L{?p?`?oDA|Yej
11640,0,Lq_`O@SsBUQyEJ
11641,1,L?xDIWsYA{eOYM
11642,0,L@weDCObFO}aKJ
11643,0,L_wAhKObFW{QKJ
11644,0,LoSAoKT`Grl?kN
11645,1,LooPOPcaKah{@r
11646,0,Le_BDB_UEdKgYM
11647,1,LBEBhOiBMOtUDZ
11648,1,LBWDQsPUGuB_Qn
11649,1,LBHBIEuIAzEDAN
11650,1,L?uAsXKd@vH\GC
11651,1,L`EAIIYkM`gZjM
11652,0,LgooABG`kcpxI]
11653,0,LUOooG_YoQGjqr
11654,1,LKgogBOKIYYhQR
11655,1,Lp@AcBKqHdgZIM
11656,1,LMGBKFSK@RGzjB
11657,0,LgWoODOQStigsb
11658,1,LhOAgRQPJ_Whwr
11659,1,L_Y?[SpXXSXhZ`
11660,1,LPaEaK_mFWY@dx
11661,0,LPoROIPHJQwREJ
11662,1,LBHAxCWdLgZ@eh
11663,0,L?{_soPdaOWz]L
11664,1,LM@@sKqKEOgzj`
11665,0,LqO`_CcwIQpwQ]
11666,0,L?{`KoPXgOYZKL
11667,0,LL@_wa`QCToXwr
11668,0,LWWhG@_YIYYhQR
11669,1,LX@GsaHS?toh{p
11670,0,LqCWBP@GOp`T}B
11671,0,LGYIKL_R@vHrXB
11672,1,LCkJABqR@QkYer
11673,1,LBccE_sYB?lJJ@
11674,1,LcS?xRA`SQGyot
11675,1,LLCDcR`BBOosxh
11676,0,LCUdCCo\Cw\JDh
11677,1,LEoCjDGiKcHwE]
11678,1,LsO_oOP[cOYjor
11679,1,LFCOtEGBOpol[p
11680,1,LBKgaAqiPOpIrK
11681,0,Lk_s?Q_QoOLIe]
11682,1,LbGDBacIB@dOvB
11683,1,LogPD@_Ecqrgth
11684,1,LAqcga`JBOpsph
11685,1,LN?A[BkHG[OOvk
11686,1,L_[OoDqHsQGysD
11687,1,LSQHaQ`J?pplSp
11688,1,Ly?aC_eGB@O}|B
11689,1,LoWGWE`Y`PY\OR
11690,1,LC[CscheAP[X]L
11691,0,LcE?iJahGtPo|K
11692,0,LBWHpE_eIQpWSL
11693,1,LCsDKbHYGSXXKL
11694,1,LCsCkRHhH_[YKL
11695,0,LKEBSJcB@VHq|B
11696,0,Lh@QCM_BJRu@Ux
11697,1,Looa_K?\IwwqkJ
11698,1,LWoL`B?gDchwQ]
11699,0,L?{aaIQhh_WZKL
11700,1,Lk@EOEqBPPPekB
11701,0,LoE_S@adQpi\VW
11702,1,LKW_iBKICg{YsM
11703,0,LBEoE_gbDXPa|K
11704,1,LWEop?OCosiZRg
11705,0,LoW_QAKUEg{YsM
11706,0,LcKGJHQIAPs[vA
11707,0,LAhAt_WR@shrJE
11708,0,LoK_I@LIa`s[vM
11709,0,LgSOagoDBdYspw
11710,0,LSIA[_YdAPitVW
11711,0,LoE_E?mIRDRa|B
11712,0,LSDDK`JIB@bPzB
11713,1,LcKGLPHIA`k[vA
11714,0,L_T?kTKiQ`horA
11715,1,LPIPLB?EhQhWtG
11716,1,LOXOs@gMK{koze
11717,0,L_U?tAgXidKw{M
11718,1,L_s@oSpiFOxWkJ
11719,0,L_X?sdIiHSqxB]
11720,0,LG[`WCoXD|KWdL
11721,1,LCU`WCo\C|KYDL
11722,1,LeO_oB_mSPYhoR
11723,1,LgWk?QO[QOXlqb
11724,1,LcoGhBO[@XXkoR
11725,1,L_T?keIqITPyAM
11726,0,Lc`GJ@gJDJbSqr
11727,0,LiC?wJQPJ_iXwR
11728,0,LoKoA?gJfBUkqr
11729,0,LO[DK@qTUSHW{@
11730,1,L]?op?OGPd_zZB
11731,0,LMAAsF_M_oi\Wb
11732,1,Loo_SBAMV?ykpr
11733,1,Le_q?KdACeGOX}
11734,1,Lm?aOgQD@`HTzM
11735,1,LIW_w@q`TQGywD
11736,1,LkCGaJO[@TqXpp
11737,1,LFCwP?WHAcr`|@
11738,1,LiO?wJQPJ_iXor
11739,1,LwO_WA_Yapm\OR
11740,1,LOdCkDG{U_xZIB
11741,1,L_s@KTST@p^IDL
11742,1,L_w?rEOeJYWyAM
11743,0,LsA?wIQXH`iXwb
11744,1,LA[_[ArHkOH[s`
11745,1,L]?BoHOk_ohRFB
11746,1,LwOAcE_Mapi\Or
11747,1,LCU`WCo\C|KWdh
11748,1,LCpDdAgUITP{?]
11749,1,L?ZQRDP_dQohb]
11750,1,LF_r@?gEQTOGn]
11751,1,LX_{?GGaaPQKdu
11752,1,Lm?gBAQAAPTjfM
11753,1,LZ?HcOhEIPHQfM
11754,1,LKS_w@t@CVGywD
11755,1,LMCAsFcB@Pq\Pp
11756,1,LGYpH?p?hO}GX[
11757,1,L?mq`OOEgwIITk
11758,1,LBKgcAii`_PirI
11759,1,LqCAcEcJBPq\Pp
11760,1,LgS?wDt@cRGywD
11761,1,LFCqP?gHHbP`z@
11762,1,L@MCYLIUKqlOrk
11763,1,L?{A[agjoWWuTp
11764,0,LSSXOAohBB[xYL
11765,0,LKWkGWGYD?iZqr
11766,0,LYA@wCr@Do\JLL
11767,1,LOkA\CGTIyYqTp
11768,1,L@sWWKWJDhkKeh
11769,0,L`g`AIHMDtYaTT
11770,1,L@w`h?gbQyjAcR
11771,0,LpO``?OeMPyZ@l
11772,1,Lw_g_A_eMBlWgN
11773,0,LEc`o`GuGOzXIL
11774,1,LW`gcE?XHdjoQk
11775,1,LqAgO?oxF@[|[L
11776,1,LSWXGAohBB[xYL
11777,1,L@[hC@oxGwyiXd
11778,0,LQQXOAohF@[x[L
11779,0,LiC?wbR@I_iXyb
11780,0,LHPdCCoXN@WzKL
11781,1,LAsEKHYbFSPsTh
11782,1,LacBGKWZTPsGlp
11783,1,LMGHcEkI?dH{UM
11784,0,Lgg@oggeKRWxHT
11785,0,LwO`GA_YqPYhwR
11786,1,L`oIOEpdQR[@IN
11787,1,L`S@gpGmKPYZ@T
11788,0,L?{r?gGeKRWXHt
11789,1,LBQFARHeByC@Y]
11790,1,LdGAWEW]O{gLUp
11791,1,Lg`@SKWLTRqWuq
11792,1,L?meCAqbFWIItk
11793,0,LAqwDC_KAqZhdh
11794,0,LBQwBC_KAqXtTp
11795,1,LJ@sDC_CEoXlmh
11796,0,LLOccBO[oQGjor
11797,0,LPc[CXCW?pP`|B
11798,1,LKgagB_YgPiWqb
11799,1,LkCoGSQGR@RHzB
11800,0,LqOs@_@@K_lIe]
11801,1,LsAoGCeGAhbHzB
11802,1,LWc@lOH@EsXhmh
11803,1,L@e?|PGXKwkGYc
11804,1,LkGc_Bd@_QH\st
11805,0,LwADHP@GSp`P|B
11806,1,LoPoCGOqMTo}@m
11807,0,Lo`gAAakCpZpUp
11808,1,LOk@kPLPCsXheh
11809,1,LQIHgCo\SP[Xdh
11810,1,LgScCCqPFO\Zdh
11811,1,LsOOoPPScOYjor
11812,1,LKgsOQOIR@cgvB
11813,1,LU_cI?oxKcH{I]
11814,1,LOTBb?pQY`}AP]
11815,1,LBHoIAopMdG}AU
11816,1,LkO?wDt@CVGwwd
11817,1,LEc_t@GpKch{A]
11818,1,LAMbCAqbFPMGtk
11819,1,LXOKJ_GHCQrRq]
11820,0,LSgSagRA@`HRVM
11821,0,LYGcb?PAX`HRVM
11822,0,Lj?k@CPAKPHSdm
11823,1,LLAcaBcc?pXtTp
11824,0,LTAgaAak?pXtTp
11825,0,LiOK_JO[SOgZor
11826,0,LeOGpBOkOQXhqb
11827,1,Lao_oD`YRQWXQb
11828,1,LsAPAESHAeh{U]
11829,1,LsAOQ@t@OdiTRk
11830,1,L@ksBASAo`HRVM
11831,1,Lk_PPgG@_iQIdu
11832,1,Lq@EAaG\g_P\d{
11833,1,LPaOx@OEoqkITK
11834,0,Lk_PPgG@_iQIem
11835,0,LsAOQ@t@OdiLbk
11836,0,LIDaQaGTW`XTd[
11837,1,LQgsA_SD@`NQfM
11838,0,Lb_BGwMIAOOHn]
11839,1,Lk@AQUGTP`XTd[
11840,1,LQQPWGoMEyKHPK
11841,0,LPgLCIUD@`HIfM
11842,1,LAqHaQkiAOp{`]
11843,1,LU@QQaGTG`Xtd[
11844,0,LCLC[XKeGWQKbk
11845,0,LRGsB?OQX`HRVM
11846,1,Ly?w?GGaIYQIem
11847,0,Ls@KAAhX@`\Td[
11848,1,L?uQXPOEXQXKPK
11849,1,Ly?w?GGaIYQIdu
11850,1,LDgccSTD@`HIfM
11851,1,LCLC[TLEOSQKbk
11852,1,Lb_J?SlIAOoO^]
11853,1,LpASBCS@HXHPn]
11854,1,LpASBCS@IYIQem
11855,1,LBQFARHeBqKPY]
11856,0,LPHBaPHYL_xLQU
11857,1,L?u@qciYPXOXYK
11858,0,LLCccBO[oQGjwR
11859,0,LLCeOQKa@`HavK
11860,1,LEKbCEOxE`g{QM
11861,0,LMC`cBO[oOh\WR
11862,1,L@pAZSGqU_xKQu
11863,0,Ly?k?a?[OOiZyr
11864,0,LDWpGQ_YcOhXwR
11865,1,LbO_pGOiJQgW{b
11866,1,LApBcpLEB?hQUK
11867,0,LMG@sEl@AdG{UU
11868,1,L?u@qciYPhGXYK
11869,0,LMG`aIOqIPo{Qm
11870,0,LdGAQMGuS`wLQ]
11871,1,LIShOEGqIahw`]
11872,0,Ll?BAEhIK`xKU]
11873,1,LMGQSEgIIUO{UM
11874,1,L{?Y@B?G@[p`zR
11875,0,L{?gOCGqAeh{U]
11876,1,L[Ot?AO`ESpxY]
11877,1,L?]_U@hdg}U_Ur
11878,1,LEoAV@gMDcm[Q]
11879,0,LSoQQKHIS`wLU]
11880,1,L]?p_AO`aPP|U]
11881,0,LwO_gCGqiTPwU]
11882,1,Lu?w@O?SAPdZfL
11883,1,LEWAtCgeKTOwXU
11884,0,LoW`G_`Y`PY\WR
11885,0,LIEbOCu@DOX^LL
11886,1,LEWqDCGaKTOw\u
11887,1,LX_sH@?CWr`PZR
11888,0,LGiIgRO[oQGhwR
11889,0,LFGpAEHB```RF`
11890,0,LWgKgDO[oOiXYR
11891,0,L@w[DB_E_oiZYb
11892,0,LaWD`g_MOogkyr
11893,1,LqOD`A_MQohkqr
11894,1,Lp_`OH?]cqgXUr
11895,0,LCUdOCpTCp\JDL
11896,1,LOMEK@YbF[UcTh
11897,1,LaHCSYR`BwEDU]
11898,0,LBg_eAg]XW[JEp
11899,1,LAs_U@hbTPuKcp
11900,1,LKKPcUGEIQX{Qk
11901,0,LgBSCKWDTPuMkr
11902,1,LMCBEEiBB_nS[p
11903,0,Ls@AagPe?p}FHl
11904,1,LX_Bp_H@HYYBIv
11905,1,LwG`OECWCtuh@V
11906,0,Ly?p?G_gopGrNL
11907,1,LqO`_CcwAqtiAN
11908,0,LCskCSGxG_X{Kl
11909,0,LWW[GDOScOjXwR
11910,0,L@[sASOdM_X\KR
11911,1,LC[t?SOdK_ZXIj
11912,1,LEW_wCtP_PGy{D
11913,1,Lh_w?SP@aPQKdu
11914,1,L`EaA_gmKRW^HS
11915,1,LwGK_Bd@_QH\st
11916,0,LgacHP@GSp`P|B
11917,0,LMOooH_QcOYjor
11918,1,LLOPSEgQSPw^?r
11919,1,LDgOeKWTPRsIer
11920,1,LPoIoCpdQR[@IN
11921,0,LcW`_CheIbWxHR
11922,0,LwOaGC_YePYhwR
11923,0,LcWAoDqdKOyZ@T
11924,0,LDSDQdOtC`W}CR
11925,1,LAqOUKWLTPuKcr
11926,1,L_hAaiPeCp}B@l
11927,1,L@wJHAWdPXXDIR
11928,0,LoWSG`PS_oimwR
11929,1,LaPCcDpLwo\Ife
11930,1,LHSdOOpPapSjVL
11931,0,LoE_cBDgiCmGYf
11932,0,LPoSoGqDWpKUKN
11933,1,L[_Cx_OQGTH{Ul
11934,0,Lw_oGD?EmAZihF
11935,0,L[Cd_DCI@bMl@\
11936,0,LdGaOKQsOqgVHN
11937,0,Lh_I_V@EPRGe`^
11938,0,Ld_o`?oQkDLaBn
11939,0,LHgiCi?s?tiRDZ
11940,0,LHohGe@I@ZJ@`^
11941,0,L`aQ_T_wSpiR@N
11942,0,LEc_qBR`okAPR}
11943,1,L`oEOaph@plCeJ
11944,0,LBooTA_KWsmOUz
11945,0,LBgodA_DWslO]r
11946,0,LBaWgNCH@XLCeN
11947,0,LEKodCGoDdH{Qk
11948,0,LWoKXCGQIQp{Ql
11949,0,LJ__sB`SWskOUz
11950,0,Lb_J@BO[OwgLez
11951,0,LWKEL@GPg{UcT|
11952,0,LXGF`?gHcuT`hN
11953,0,LBgWcMcBAWkeIN
11954,0,LoK_cBDgkC[gYf
11955,0,LPoXOXCDAWYVEN
11956,0,LXCKpD?KKakYbb
11957,1,Ll?QONC@?tiVEN
11958,0,Lw_E`cCGAUbPU^
11959,0,L@sRPgS@?rkUKN
11960,0,L[CdOECQ@`nMAN
11961,1,LsOo`C?gHRtW[V
11962,0,LoD_K@RPkmDId]
11963,0,L@wcSoGtPOZecR
11964,1,LwAoG@_BWymMkr
11965,1,Ll?QCNC@ATiVEN
11966,1,Ls_o`C?WHRtW[V
11967,1,LwCoC_ODIej^HR
11968,0,LwABH@OKSumT@z
11969,1,LOLMA@tawEHKf]
11970,0,LMC_iAqao[DIj]
11971,0,Lj?B`dC@AWiee^
11972,0,LoD_KARPkmDI`}
11973,1,LN?_qBPE`[KSr}
11974,1,Lr?aGOcXEcKSr}
11975,1,Ld_L@BGY@cmOR}
11976,0,Lc`GJX@PGbPkru
11977,0,LgcR?ooIcQTHZ]
11978,0,LBowAESHAcisQ}
11979,0,LI`HbX@@K`Pgvu
11980,1,L{?k@O@CQ?hTz]
11981,0,LGwIcbaKOSgWyb
11982,0,LqCaODCsCwhQdR
11983,0,LkO@oXcQGWWhYr
11984,0,LwCgG`@gEKWqVL
11985,0,LccJ@BGY_hSHV]
11986,0,LdCgPHAgDCWqVL
11987,0,LBooJ?oIpSIUY]
11988,0,LWWHSPQSWOig{R
11989,0,LcPHBX@`CdPgvu
11990,0,Lp_`_IEB``Gq[l
11991,1,LKoeCWcWI?X_tr
11992,0,LFGPcRO[oOGhyb
11993,0,LWaMHDAGT?pIVL
11994,0,L[CRH`?GEKWqVL
11995,0,LFGp_EO[oOWhYr
11996,1,LBowB_OEASiuY]
11997,1,LsCgP@@gDKWqVL
11998,0,LMG`cBaKoOIXyb
11999,0,LgcR?pOIcQTHV]
12000,0,LCpeGHHdK`ogz[
12001,1,LBo_Y@oypSISQ]
12002,0,LQWHgHO]gWGX[R
12003,0,LBoWIFSHAcisQ]
12004,0,LWKEL@GBg{Uc\l
12005,0,LXGF`@GPdUdP`^
12006,1,LG[EKMGXg{S_T|
12007,1,LPKF_@gjcuT_dJ
12008,0,LL_BcR_bQPm?kN
12009,0,L`oQCapH@tlEEJ
12010,0,LeOp@@_cEeHxRp
12011,0,L[_BhCOBQRn?kN
12012,0,L@spHCOBFX^?kJ
12013,1,LOLBS@rPkmCGd]
12014,0,L@koT@_BSumT@r
12015,0,LLCBoKsH@R[ciJ
12016,1,L@pgK_iMGzUOxm
12017,1,LOsQKR@BapslXL
12018,1,LpA`O@TSDVKu@N
12019,0,LpA@KHRWLRLD@N
12020,1,Lf?H`CpKCXLCbn
12021,1,LdCI`DPECVKe@^
12022,0,LhGIOU_iSQm@`^
12023,1,LQDEaOsiYQMKa}
12024,1,LQcO[DGJS}asPl
12025,0,LGkb_AgLa|UPBJ
12026,0,Lh_QCd_HBQ}UEJ
12027,1,L[_EhH?HGpnCeN
12028,1,L\?RGh?DAR]DiN
12029,1,LDWROQobBO~CcJ
12030,0,LwCOoGgEmDUKWV
12031,1,Lp_`CA`LcqlaeZ
12032,0,Log``?UAcOX~Dr
12033,0,LPSwAAKE?t^ePt
12034,0,LCeU_PpPGrchX\
12035,1,Lp_aOCcRDXXTej
12036,1,LCsEbPIIHgMS`}
12037,0,LPgKSD`R_omTDr
12038,1,L@UG\SIHA{ecRl
12039,1,LPg`cCSRDXl`EZ
12040,0,L@icaAkLBmLKaU
12041,0,LPaHgHRWDRL@`N
12042,1,LSHBI`UQ_YMLa}
12043,0,LDoFDPIIDWKKe}
12044,1,L[OBIQSHAmUH`}
12045,0,Lu?D_h@eAQLTD^
12046,1,L@hccAkLBmUI`U
12047,1,LX_HT_H@?ymEKv
12048,0,LWoBp?WP`{t_hj
12049,0,LKQFGEsBAXNDGN
12050,0,Lq_o`@?PTTSs`}
12051,0,Ll?oCKS@ARnDkN
12052,1,Lu?oPC?aeAcxlZ
12053,0,LJ_YOJS@ASmDE^
12054,0,L[CcWDCoD@]YdR
12055,0,LwOp?PC_TBKqd^
12056,0,LLCbGCsDAR^CiJ
12057,1,LBPqBGODJmOUhm
12058,1,LDo`QDREKYiO`}
12059,1,LdOa_FAkOpkPhN
12060,1,LhOg_gOw?tkrHN
12061,0,LDoPKZ@IHRM@@^
12062,0,Lw_OcT?oRPuIBf
12063,1,LdGI`CpIAUmD@^
12064,0,LggQ_i_WDT[q`N
12065,0,LSECk`Hh?}dcRl
12066,0,LPgKcIOl_ombEZ
12067,1,LBPsBOOEJgMUhm
12068,0,LdCI_V@eCRKa`^
12069,0,L[AbCGcB@RmekZ
12070,0,LAkoL@GBS}auPl
12071,0,LWcDpAGDP|SsHZ
12072,0,LLGbCCsBARmTKJ
12073,0,LhCBHhC@AR]DiN
12074,0,Li_g_dAcE?rXYN
12075,0,Lk_U?Es@@XNDI^
12076,0,LwOp?PC_TDIpY^
12077,0,LKWFCEsH@XNCcN
12078,0,L[CbCGSB@RmekZ
12079,0,LBgWgMSB@PmaeZ
12080,1,LHE`KU@BeR`kpl
12081,1,LdOa_HabCshRdr
12082,1,LDoBLPIIcQMPQ}
12083,0,LBgbCIcRDPkaeZ
12084,0,LOwBgaUH__W~Aj
12085,1,LCpESEpLgwXKdu
12086,1,Lg`HCJKD@buWym
12087,1,LTCsH@?gSSpIfL
12088,1,LdGCpBOeoQGhyb
12089,1,LBSoQ`S`GauKQ}
12090,0,LKWeGB_qIWWgyb
12091,1,Lq@SDCGaMOrsYm
12092,1,LkOCoBt@_PKh{T
12093,0,LkCCKFcP_O\ZlL
12094,0,LKgagBaIgOYXYb
12095,1,LiCgGcUGAHAivL
12096,0,LeOAhaOY_WGjwr
12097,0,LwCSGh?gSSpIfL
12098,1,LGhgaQPI`OspZ]
12099,0,L?{kDGHDgQPSQq
12100,1,Ld@HDOgU@bLIiM
12101,1,LIaiC@oUoSHKTk
12102,1,LaIAXBcSKWWkqr
12103,1,L?ySadHQBWguQU
12104,1,LgSCKdaPEO\ZdL
12105,1,LeOGpHOk@Q[XYb
12106,1,LdOg_Q`Y_OgZwr
12107,0,LeOgOHO{OQgX{R
12108,0,LgHIAMKIOeqLQ}
12109,1,LgHIAEkIOmSKU}
12110,0,LKgagBaKgOiWyR
12111,1,LiCgGcUGAHAhzR
12112,0,LsOE`__[_WGZyr
12113,0,LBooQ`S`GamOU}
12114,1,Lq@SDCGaMOjsim
12115,1,LkGCoDs`_QIw{d
12116,0,L?xdAKSYBWgsiM
12117,1,LFOgQPOu_OULQ}
12118,0,LhO?kT`PapsjRL
12119,0,LIgi_IOkDP[pbj
12120,0,Ls_`CA`[HXZOuj
12121,1,LKSFALQQDYSQP}
12122,0,LkGBOEsH@Y^DAN
12123,0,LdGBPQ_qOqkRBj
12124,0,LoogGa@i@ZN@`^
12125,0,LHogWGpWBU\C`N
12126,0,LsOICJ@eCTkRHN
12127,0,LooI_R@ePRKa`^
12128,1,L{?oCaA_EDcxjj
12129,1,LPcCkDIXWrcoRl
12130,1,LocQCEPKLXXTBj
