,COEFFICIENTS,ENCODINGS
131116,0,MgWOO_d@f_ogWmTN?
131117,0,MEKOo`D`SGpIgW\J?
131118,1,Mb?a_qHAcYoOHLjy?
131119,0,MEKPOb@dCG`kGG|Z?
131120,0,MEAr?a`DcIoOIg]y?
131121,0,MP_cI`PQcQpOLHhy?
131122,0,McGd?dHESHPOKuxy?
131123,1,MAXX?qA?SNKKGNLV?
131124,0,MCS`KsDOWRGLGNTF?
131125,0,MEKPOb@bCG`kGW\Z?
131126,0,MEKCWp`CSGpGwW\J?
131127,0,MBP?Z@[gKcsGCcIy?
131128,1,Mb?a_qHAcYgOLHjy?
131129,0,MP_gSa`@eIgsGG]y?
131130,0,MICq_`PAdQ_XXHhy?
131131,1,Ms_Oo?`PcabP[XXn?
131132,0,MbOAWWH_gGaQW{hn?
131133,0,Mp_Oo?cwEC`SCGvn?
131134,0,MpOWOOA@EKbQW{hn?
131135,0,MEOoi@PCuPOOkUX}?
131136,0,M@Y[?wA?W`FISmLN?
131137,1,MiGGKJ@?dCakIGzN?
131138,0,MpGQGA@kCcagGhzN?
131139,1,Mb?a_qPHOMgOIHY}?
131140,0,MqGOK?HgTCiGZGxN?
131141,1,Mb?aC_t`cMOSIKqm?
131142,0,Ma__csPPPI_QWhYm?
131143,0,MEGoq@`CuHCPkSX}?
131144,1,MAWsaH@CsPEPkSX}?
131145,0,MBWSCgIBY?oHG}hN?
131146,1,MCSoi@PSSTOokUXm?
131147,0,M@YOX@`oUC`PWmHN?
131148,0,MBWCXOL?woqOc]HN?
131149,0,Me?p?aHFEI?ogmqm?
131150,0,MgcOS?qcJ@OgWdJf?
131151,0,MkGGKBD?eGeKWgxN?
131152,0,McSSCW@WC@OgZhRf?
131153,0,MpGSGA@CuGeGgwxN?
131154,0,M@oqA_T`cMO[IHQm?
131155,0,MDAacopBOIwOKhQm?
131156,0,M?uW`S@OHEaPUHHu?
131157,0,MCQ`csPPOIoSGhYm?
131158,1,Ms_Oo?`PcabRKWX~?
131159,0,MdOCWSHOSH@QXkhn?
131160,1,MqOOS?I`SJSRC{Hn?
131161,0,MEOoi@PCuPOPKTX}?
131162,0,M@Y[?pA_GDFIS]LN?
131163,0,M@YAWxA_cDBQS]HN?
131164,0,Mi?q?e@BCm?Okyqm?
131165,1,MeGCKR@GSCakIHZN?
131166,0,MqGOK?HkDAiGXHxN?
131167,1,Mb?a_`T`cMOQGXYm?
131168,0,MpGQGA@cScaiGhZN?
131169,1,Ma__copBOMwQKGQ}?
131170,0,M`__csPPPIcOWhYm?
131171,0,MEOoi@PCuP@RKSX}?
131172,1,MCWoe@HSSXCpkSXm?
131173,0,M@YM@OpAIC`PS}On?
131174,1,MCWqaD@CsXOPKTX}?
131175,1,ML_OS_iHGb@|CUXn?
131176,0,MhOGWKH@IDGIW[ln?
131177,0,MpOOS?IpEHGIWkjn?
131178,0,MBWSAgEUG_cPgMK~?
131179,1,MBW[?wA?g_cpg]kn?
131180,0,MEKP_q@`CG`kIG|Z?
131181,0,M`S@EWPoE@?gZhPf?
131182,0,Mq_QA@GiDP?ociJn?
131183,0,M`S@ESPoE__OYhRf?
131184,0,MCLDDPcBODWgKUGe?
131185,0,Mw_[?GCCCAtIgiRn?
131186,0,MgSKCEP_GAogZhPf?
131187,0,MkCGcEP_GHOgYhhf?
131188,0,Mu?SO?g[I?_TDHJV?
131189,1,M`S@E[@`E@GOYdRf?
131190,0,MBWSCgIQg_cPW]In?
131191,0,MqGWGO@?dcamGgzN?
131192,1,M`S@EWPoE@?oZdPf?
131193,0,MCLOXAacoEWiCSHe?
131194,1,M?NCTPSKQPSKCCIm?
131195,0,MsOU??g[E@?TDHQv?
131196,1,M{?SO?goC@WTDHQv?
131197,0,MiCGSIPOHA_oZdPf?
131198,0,MccSCGPXC@OgYhpf?
131199,0,MBW[@OH?iOcHS}RN?
131200,0,MwGIGQ@?DcakGhzN?
131201,1,MiOGWGL@GFSUC[Ln?
131202,1,MwGQGO@?dEiGzGxN?
131203,0,MpOQOCA`cLGIWkjn?
131204,0,MBWWAoE?iocPg]Kn?
131205,0,MEKW_gPCSGpIgW|J?
131206,0,Mw_WO@GAJAoociJn?
131207,0,McSSCGP[C@OgYhRf?
131208,0,MkCCSU@_G@OgZdRf?
131209,1,My?[?G_OGP@KsyJn?
131210,0,MwCGSW@?J@OgZdRf?
131211,0,MwCGSOP?J`OgYdRf?
131212,0,MBWATOL?xgcPG]Gn?
131213,0,M@d?rWP`I?_}eGln?
131214,0,Mw?gCq@?GjFO^VHN?
131215,0,Mk?oP?qgD@BsC^LV?
131216,0,MB_y?oP@OMoSIHY}?
131217,0,MWCccq@?ghEo^EhN?
131218,0,MBW?YwH_g`SGg]JN?
131219,0,Mgc?UM@KIHOOGdjf?
131220,0,MCS`KsDOWRGTCNTF?
131221,0,MY?`coP@OYo[Ghqm?
131222,0,M?uX?qAOIE`PIUHx?
131223,0,MWAd_q@?WhFONFH^?
131224,0,M@YGWlAEIC`PSMO~?
131225,0,MBWSCgIBS`QKGMo~?
131226,1,M@XY?sA?WNGMCNLV?
131227,0,MWCq_c@@dIgQYG]y?
131228,0,Mb?p?aHRCm?WGyqm?
131229,0,Mgc?UM@DIHOOWdhf?
131230,0,M?uW_q@GIFAhEHPx?
131231,0,M?uX?qA_IC`hIUPx?
131232,0,MQ_dC`HRDI?WWiqm?
131233,0,M@qGFGU_gHDmDCGe?
131234,0,MJ?q_`HHO[_WWiqm?
131235,0,MacOS?qhHAgoWdHf?
131236,0,M?uW`Q@GIFAhEDPx?
131237,0,M?uX?s@GIE`PIUPx?
131238,0,MCS`KsDOWQgTGNTF?
131239,0,MWC`SoP@OiwYGXQm?
131240,0,McGc_ahKSHEWs\Xy?
131241,0,Moo?c_ppEA_o}iPn?
131242,0,MBW[?oH?iPCHS}RN?
131243,0,MgWOOg`@f?ogW}TN?
131244,1,Me?cO`XEU@OPKs|y?
131245,1,MoOk@?qgD@BsC^LV?
131246,1,Mb?q?oHAcYoSHLjy?
131247,0,Me?aGhHESDARKsxy?
131248,0,McGcOdHESHPPKsxy?
131249,0,Me@OO_qHiA_sc^LF?
131250,0,McAp?aPQcQhPHLhy?
131251,0,M@bWCoI@Cx@}UIHn?
131252,1,MDO_qoX@hH@}IWHn?
131253,0,Mc_w?oD?WhFO~FHN?
131254,1,MOKcWaHKSXKWs[Xy?
131255,0,MsGOI?DKeGbKiGxN?
131256,0,MB_qA_T`cMOSIHYm?
131257,0,MiGGIBH?VGaKGhxN?
131258,0,MogSG@@GuGbGyGxN?
131259,0,M?sgEiP@TIWWIHQm?
131260,0,MDA`csPPOIcSGhYm?
131261,0,MWoOc`@BEE`p]IPn?
131262,0,MOSeO`HDUPOPKsZy?
131263,0,MEGiA`hCUH?RKtXy?
131264,0,MOScW`HSSXOpKsXy?
131265,1,MKWGShPACGpgw]PN?
131266,0,MEKASiPKSG`KGW|J?
131267,0,MEKCWcLKSG`MGW\J?
131268,0,MHCcIdPAcQwOLHhy?
131269,0,MEAgcePAcQoPHLhy?
131270,0,MB_iCgd@cIoSIG]y?
131271,1,M@dOI_UeIO_}eGLn?
131272,0,MgAgCj@?WhFO^FHN?
131273,0,MBWWAoE?g[sKG]LN?
131274,0,Me?oP?qHiA_sc^LF?
131275,0,MY?acoP@PIgQWhYm?
131276,0,MCcgEe`?whEO^EHN?
131277,0,MBWOW_Y_sFSKG]HN?
131278,0,ME_x?aHBEI?ogmqm?
131279,1,MQCcWaHKSXCWt[Xy?
131280,0,MgoO_b@BEE`omIRn?
131281,0,MBWWAoE?epCPg]Kn?
131282,0,MwGQGO@ADcakWhZN?
131283,0,MkCCSF@`G@OgYdRf?
131284,0,MBWATOL?xgcHC]PN?
131285,1,MwGQGO@ADEiGxXXN?
131286,0,MEGpC`HEUHOOKuxy?
131287,0,M@XY?sA?SNGMGNLV?
131288,0,MY?`ooP@OMo[IHQ}?
131289,0,MgWOO``@fApGW]TN?
131290,1,MP_iC`PAcYo[GHjy?
131291,0,MEKH_gpCSG`mGG\Z?
131292,1,M?uPHCQKeQaGKcgy?
131293,0,Ma_b?gdHcIgOiG]y?
131294,0,MCar?aPQcQ`PHLhy?
131295,0,MEKCWr@CSGpGgW|J?
131296,0,MEGpC`HEUHCPKsxy?
131297,0,MAWhAhHCSTEPKsXy?
131298,0,MWOacoP@PIwOWhYm?
131299,0,Me@OP?pHeA_sc^Sj?
131300,0,MOR?N?bBUcwKKgme?
131301,0,MgE?FGU@SHtMELQe?
131302,1,MOJGFCo?kMsMEKQu?
131303,0,MgaY?S@?DKaHhXxN?
131304,0,Ml?U?CPgG@@Gitrf?
131305,0,MqGA`OSBPD_Wsygw_
131306,0,MkAGB?]?KItMELUe?
131307,0,MSKB`OSBODoWSygw_
131308,0,Ml?GQDP_H@HGghjf?
131309,0,MMAOF?e_e?_lheXx?
131310,0,Mk?gCcL`?G`s^JOj?
131311,0,MiGIA@q@PD_gsyWw_
131312,0,M@JKo?mcC@bhMDQu?
131313,0,MR?kaEG_WD@Giqje_
131314,0,M@qKGcT_cD@mGXPe?
131315,0,MYGD`SC@P@_gSz[w_
131316,0,MaG_I`hKgVA[KdjJ?
131317,0,Mo`?p@B`KIdhyDJX?
131318,0,MIEOR@a?tKbPMKlF?
131319,0,M_MCESQAWEa]UKsc_
131320,0,MJCOR@aGcMbOMKnF?
131321,0,McI?MUAAWIogMlsc_
131322,0,MD`AdOs@p@`WSYko_
131323,0,MQ_hAgH@S[GW[jQi?
131324,1,MJ?sC`H@S[OWWmqi?
131325,0,MwAKCAE?eDKPYcZd?
131326,0,MARDKXA_WCKHcKie?
131327,0,MKEOq@DOcFQHiCXi?
131328,0,MpCP?_HsCIgoKNui?
131329,0,M?[cXCMiD@GoK]LT?
131330,0,MGpSIWG__@Qg]cYe?
131331,0,MF?oc_Lj?GoWGmqy?
131332,0,MPI?x?socS`hML@P_
131333,1,M_MAQAYqCWcHK}?X_
131334,1,MoaOECOAzGaHc\[A_
131335,0,MeGCKSQ@gCaKuSwQ_
131336,1,M_e?qOMPJGaHcc{A_
131337,1,MS_jCDGGWQ`_gij__
131338,0,MaP?RAk`KgdGtTBE_
131339,0,MESOh?YISRDG\Kce?
131340,0,MaC_E`pMGj@YN?Iy?
131341,0,MEoPG_XAwpChKKdX?
131342,0,MGQpC_X`CJKomKki?
131343,0,MDAwCdGBCIgW[jQi?
131344,1,Me?qCOHGcI_onMqi?
131345,0,Mq?oCcGgcI_WzMqi?
131346,0,MGXODaH@KwkosUOz?
131347,0,M[AAsKAGWC`PYcZd?
131348,0,MEoHDGU?wWKHKSGu?
131349,0,MOqBKOE_gEpPISXd?
131350,0,MgH?WgYAWdSg[kke?
131351,1,Mw@E@BAgE?_[Crju?
131352,0,Mq@GPS@@Dc_[Kqqu?
131353,0,MOiKSGQ_gOWg[UGm?
131354,0,MECoEaDt?G`O^IWy?
131355,0,MQPHB?eGKkdGTVEE_
131356,0,MEW?fQPHGREGKl_u?
131357,0,MAQhC`pGgl?wNOki?
131358,0,MoKAEOSBDb@sKU[H_
131359,0,MoKCD@KXOXQGSuWH_
131360,0,McS?dQPHGREgKlae?
131361,0,MEEOF?eKeC_lHEXx?
131362,0,MEKOi?[IYCaIc[[A_
131363,0,MaDAEIPFHI?gSyWw_
131364,0,MEIGp?mCM@aHuDQu?
131365,0,MIWDE?yPDOcGS}@X_
131366,0,MpAOaAGoMC`Oiqje_
131367,0,MsAOaGGWKDPGiqj__
131368,0,MAghA`hGWVAWLdlJ?
131369,0,MOXK@_RcG_dsseqx?
131370,0,MEE?xQDGWL@gMNLF?
131371,0,McS?pQDGWLBgMLNF?
131372,0,MOiIQ?sQDS_glLDH_
131373,1,MiOW@?iODWcHS}EX_
131374,1,M{?GSKO@a?aLS\YY_
131375,0,M@eGdGq@gWqgScYO_
131376,1,MHcCYOMGIGbKCc}A_
131377,1,MwOS@GGQODPcTct`_
131378,0,MWQ?ZO`?SLwkcyHm?
131379,0,McH?JSSOSDaMUdom?
131380,1,MkASG?U_S?b]Udpm?
131381,0,MKI?NDa`CA`]UCsm?
131382,0,MOSacoPBPIgW[hQi?
131383,0,MGS`ckP@UI?[Khqi?
131384,0,M@KoS_bcKbQoSVTF?
131385,0,MoH?HoWGi`gqWTkf?
131386,0,MwAQAGA_cDAuegZd?
131387,0,M@bCR[O`_CAkKTWe?
131388,0,Mca?qWI?sBRHiGXd?
131389,0,MCiPDOgaGIGwkUGe?
131390,1,MaP@PHK`WKAYSsGe?
131391,0,M@SoQcPdChAokLgy?
131392,0,MoEAAgHLCW_{LJOy?
131393,1,Mr?I?b@@cY`SGK}y?
131394,0,MOLOW_aiDPHoK[Mx?
131395,0,MSDIE?MOcD_nDMjU_
131396,0,MSDIE?MOcD_nDMjO_
131397,0,MoBO@_DogF@^PVce_
131398,0,MSE?w_[WKFOgXMkG_
131399,0,McE?FSIOKE`NDMjE?
131400,1,M@ROd?MpCIbISk]??
131401,0,M_E_FGXQXGkPMKlN?
131402,0,MoH?L?RoM_gawTkj?
131403,0,MogO__PHUT@pWLWu?
131404,0,M_W_XGdPhAhO[klE?
131405,0,MAiDSOL?xCgqDGXn?
131406,0,MAiDSOL?xCgqDGXe?
131407,0,MoP?X?bccDqpSuGz?
131408,0,MYADS@DOdD@QHSZe?
131409,0,MAiDSOL?xCgqDGXh?
131410,0,MN?U_@SIa?_QDHJN?
131411,0,MdGCCod?sDYPHKwu?
131412,0,M{?POAA_cDHiHSZu?
131413,0,MEg@Kod?u`APgKwu?
131414,1,M[AYCO@?HAhQTg|e?
131415,0,M_W_XGdPhAhO[kse?
131416,1,MCEaSpPCSFDRLWXn?
131417,0,MKDAFIB_c?`lJEjN?
131418,0,MS@wH?P@j@OoUxkf?
131419,1,MQ_hA`H@S[oWWjQi?
131420,1,MEcHOgLHCCiHHGxZ?
131421,1,MR?gEcPASwaOnGh]?
131422,0,ML?oW_X?lBKoUUTN?
131423,0,M_W_XCXiDP@kC[TZ?
131424,0,MH_oEcDDC[ooLJOy?
131425,0,M@RIHHK`_DQGMSge?
131426,0,M_K_Eu@ICw_yJGLZ?
131427,0,MF_DOoX?t?iGHG|Z?
131428,1,McPK?aX@KOkouSTz?
131429,0,M@bOJ?wgMCdKCTIi?
131430,1,MGE`KhPOSochhGXY?
131431,1,MoP?Ho`AdFIotTPf?
131432,1,MTO?Lo`AdBIoTTPn?
131433,0,Ma`?DohBDJGpSVOn?
131434,1,MOEcW`DMCXB]GSP}?
131435,0,MWS?LoHADJKpUSPn?
131436,0,MGTDG_ZAdIKoUSPn?
131437,0,M?ToK`PQTacsXG\N?
131438,0,Mg_gCgL?gFSrHMhn?
131439,0,M_LGDGRIa_gqWSlf?
131440,0,MWDCHoQ@b?ooUxhf?
131441,1,M_W_XCYiDP@sC[Sv?
131442,0,M@qEGoUGYC`OYdPd?
131443,0,MhOKADP_GBHIchRf?
131444,0,MT_AUW@`C@CschRf?
131445,0,M@qWGoH?iE`tIGpd?
131446,0,MFOGdGU?wWWICKIu?
131447,0,Mc@oHOQ@j?ooUxkf?
131448,0,MS@wH?P@j?ooUxkj?
131449,0,M@qWGoH?iE`tEGpn?
131450,0,ML_]?Cg_C@CTDHQv?
131451,0,M@qEHQD@YC`OUdPe?
131452,1,M@qWHOH?iE`uDGhe?
131453,0,MQOcScPDTDAOxWWu?
131454,0,M@qWGoH?iE`tEGpe?
131455,0,MBoOFGEFCIpGiCPx?
131456,0,M_W_XCYiDP@sC[LV?
131457,0,MWAbCoS@C[wOg^Oj?
131458,0,MoDW@?H@KwpouU`j?
131459,1,McSOC_LTCWwO\IOz?
131460,1,MEG`KpD?uPAPiWWu?
131461,0,MiOB?gLBCIoSGmQ}?
131462,0,MWcQC_HDCYpO\Ioj?
131463,1,MX_TGA@CeGagGhzN?
131464,1,MXOEAaHBCIgogmQm?
131465,1,M_I_WdHMCFhUGERN?
131466,1,Mw@GP?RACksqSsLz?
131467,0,MGXSD?bBCcqpSsWz?
131468,0,M_W_XOiGiIasc\HF?
131469,1,Mr?OP?`BKkooSs\z?
131470,0,MN?OI_p_cDSIG}RN?
131471,0,MGhCUWW@GDWiSKge?
131472,1,MoG_KcPIcq_yiWLJ?
131473,1,M`CoC_LDUWsOLYOy?
131474,1,MF_OWoP@dCgggW|J?
131475,0,MOo_X`aHiagowC\v?
131476,0,MFGCJOhAgHSIG{In?
131477,0,Mt?WAO@?TGjHHhxN?
131478,0,MBIGWghBGTQOW{Gn?
131479,0,M_W_XOhGeIasc\PJ?
131480,0,MMC@I`XaE?`HXgxJ?
131481,0,MgA`AcXASwbOnGhM?
131482,0,MEcOSgHHSCiHXGxJ?
131483,0,MaAgAbH@S[o[GjQi?
131484,1,MoO_Wo`?lJHpSuPN?
131485,0,Mk@CDCMCKC`nDEjN?
131486,0,MCXPCoH@KWkouSPz?
131487,0,M_E_FOX@iosQXKhn?
131488,0,MGDsHOQ@FGOoUxgn?
131489,1,MwGS?oA@GDpgzUon?
131490,1,M_W_XOYGiQcsc[LF?
131491,0,MOLGH_XoI_gawThj?
131492,0,MY?`EsO@C[gOw^Oj?
131493,0,M@qEHOTGYC`OYdPd?
131494,1,M@qWHOH?iE`tEGpd?
131495,1,MAbHPGMb?KWGKUGu?
131496,1,M{?F?OP_G@PGitrf?
131497,0,M]?WcO@?IA_rehRf?
131498,1,MFOWcOPCIA_qchRf?
131499,0,M_cc_eDQW`sbCiTn?
131500,0,MaOoO_hKTJC\PcTN?
131501,0,M`GoG_TeE`HPM`hZ?
131502,0,M`HOH?[qCodHULAX_
131503,0,MoI@IOQHIEhHEdWQ_
131504,0,MgIOE?YaEOsJC}@X_
131505,0,MN?PSDOgI@?OJDIv?
131506,0,MpAWC?g?zGiHDTYI_
131507,0,MgE?UWI?YGqLDc{A_
131508,0,Ms?qC@GaWBPKcqr__
131509,0,MoGcGaPESTHpMpHJ?
131510,0,MN?GY?y_E?oIC}UX_
131511,0,MF_SK?s@y?oKCc}I_
131512,0,MESOhOQ`GCcqtL_f?
131513,0,MaOoO_pd_ac[woTj?
131514,0,MqGQ?_PKTR?]QdTn?
131515,0,MpCP?_HeE`IONAj^?
131516,0,Mt?S?a@ESDIoNRLN?
131517,0,M[_GKwA?C`EiwNcj?
131518,0,Mr?QGAOcoLGHCTxX_
131519,0,Mb_IGWK@OLOKDDxX_
131520,0,MwOW@AGAIeBccTR`_
131521,0,Mu?Y?W?P@@?UJCk~?
131522,0,MkGGWFC?oLWGcUXX_
131523,0,Md@D?sgS_B?gLje@_
131524,0,Mb_AEOs`OLOKCeXX_
131525,0,MgK?[FC`GFWGcUXP_
131526,0,MpCP?_HES\IoNQHN?
131527,0,MqOQ?_`d_a_[wq\j?
131528,0,MM_@Y?ycE?`IKUUX_
131529,0,MScIWH@@gCcjWM`N?
131530,0,M[_@[PA_GCeiWMcn?
131531,0,Ma`O`@HITJGZOFLN?
131532,0,MgO_K`TaHPHqLoKj?
131533,0,M_W`OxGSED?YKuRz?
131534,0,MkGGKDaGHGcoMKk~?
131535,0,MEKWP@aATGpOMKMz?
131536,0,M`E?cwP?uHESWMWu?
131537,0,MEK?MpaAXGpOMKkj?
131538,0,MoEPC?``UGiIhKXZ?
131539,0,M_SoC`HpDIOWWmqi?
131540,0,MeCAcQE_WCcPYcZd?
131541,0,MBSCbOM`GHSGdSge?
131542,0,MKPSHWG__?WhS\Ye?
131543,0,MEQXCPG@IP?pcsXf?
131544,0,M@eMGGLoG?aQeWXu?
131545,0,Mp?oCaGpCiGWKZqm?
131546,0,MooSOH?XP?qOCdRN?
131547,0,MeCAcQD_WDCPUcZe?
131548,0,M{?WAGCACPRSgs\f?
131549,0,M?VKKXA`?CSg\Kge?
131550,0,M_c_Esop@GoOKmoz?
131551,0,M_g_KscICUooLKlM?
131552,0,MQoCL?kgWHKHSSGm?
131553,0,M_S_csPHOioWWhYi?
131554,0,MwCPC?`?uIiIhKZJ?
131555,0,MeCAcWDGWDCPYcZd?
131556,0,MDgQO_hKTBC[PDTn?
131557,0,MAsPG_TeE`GPM@J^?
131558,0,M`KOK@IqCWcgk]aH_
131559,0,MAsSGaPESLGpMPHN?
131560,0,MESOgoP`GDCqtL`F?
131561,0,MqGAg?[ggTCGlSYP_
131562,0,MHWPE?YaEOeGS}@X_
131563,0,MEoPG_XESTGpMOLN?
131564,0,MaO_SrOd?ac[WPTn?
131565,0,MbGPG?YacoaWUT`X_
131566,0,MhOIOHP?gKciXKdN?
131567,0,M`SASPQ`GKciXK_n?
131568,0,MkCCSKS?w?qLDTYI_
131569,0,MQ__\@HITJGZOiHN?
131570,0,MaGcG`dCwHaYmpHJ?
131571,0,Mr?P?c@BSV?WLncj?
131572,0,Mr?P?c@d_I_WKnuJ?
131573,0,MWoAMOaCJC`OsKZp?
131574,0,Mp_O_a@PeJAOKL}U?
131575,0,MBoGLGU_gBSKCShs?
131576,0,MCwPCcHBSR@WlM_j?
131577,0,MC[OaaDPeHAO[\[E?
131578,0,M_c`Csop?I_WkmqJ?
131579,0,Mcc@cOUAYCpGgKz`?
131580,0,MGsPHCQAWUaXKl_f?
131581,0,MQO_k_hKTJC\PDPN?
131582,0,M@wM@?{oCC_XUNAX_
131583,0,MCkSI?[YGGsGSk[Q_
131584,0,Mf?@a@w@z?_gDD]I_
131585,0,MwOWCAAAaeAscTR`_
131586,0,M_[AWYAgCOagK|UP_
131587,0,Mm?HO?y_E?cHS}UX_
131588,0,Mf?CgOw@q?oHC\YY_
131589,0,M`G_I_leE`HPM`JJ?
131590,0,M_k?MQ`aEOeG[mAY_
131591,0,McG`GghESHHpMpHJ?
131592,0,MGKqO_pc_ac[wqPj?
131593,0,MISOh?U?zOcQdLAf?
131594,0,M?tOR?MdEGqHScYW?
131595,0,MDSQ_`PIXAgYPHTn?
131596,0,Mag?K`TahPGqLPGn?
131597,0,MAkGS`TaHPGqLOKn?
131598,0,MESKGpQ@GDCqtL_f?
131599,0,MOc`ggHQWDcZTcjI?
131600,0,MDaGS`pOdB@WLVJI?
131601,0,MOUIG`HDDRAYLchY?
131602,0,MgKBGGdAcaqOK\lI?
131603,1,MWKQG_PCdRAYMshY?
131604,0,MWSOY?a_gdQg[mIe?
131605,0,MWEDW?YOXOgoK^LD?
131606,0,MX@AiQ@?KTagVpse_
131607,0,MPSK`AccC@bWSVfE_
131608,0,McWCHUCWCOcGS~DX_
131609,0,MA[K`AkcC@aWsVbE_
131610,0,MALLA@qgCO`gUNDP_
131611,0,McKSC@KYGGqIC[]Q_
131612,0,MqGOGc@DdR?YMslY?
131613,0,MGMSoGaAg`Qg[LMe?
131614,0,MCwRACD@spOGKNSy?
131615,0,Mf?ASPSCZ?_HDD]Y_
131616,0,M``?`sP@KUamiDJZ?
131617,0,Mo_oo?BpGHaqydQv?
131618,0,M_`_osQ@LsAoyHIv?
131619,0,M@XOTCIcSB`^DTJE?
131620,0,M`E@CpaQGjCWNCMu?
131621,0,MGU@EhQEIHAW^DGu?
131622,0,MoIAI@cgcSaWmV@H_
131623,0,MoQX?OCHAcbHCk}I_
131624,0,MsOS@?IXCOeHS~AX_
131625,1,M@eOdOIBJAagSe]?_
131626,1,MWcCYOECIGqHcc{Q_
131627,0,MwOO`OAAFEBcWhM`_
131628,0,M_[AIJ@Ak`akSXse_
131629,0,MCqQG_XCtPAYMSLY?
131630,0,MoSCS?qPWcoo[mIh?
131631,0,MaKBGGeBgbOGK\lD?
131632,0,MWaOTOACIIqHcT]O_
131633,0,MGdAiI`?kPaiTose_
131634,0,McSCPAkTC@aWtTbE_
131635,0,MPSCTAcTCDaWTTbE_
131636,0,MaSAE@MhCWcHK^@P_
131637,0,MGeQG_XCdRAYMSlI?
131638,0,MoWOS?PPStOg[lRE?
131639,0,MG[DWCM@hOgoK]HT?
131640,1,M`C`Gd`SWJghiHXn?
131641,0,MsOS?_`DcHC{ws\j?
131642,0,MFASO_qBd?ooG}LN?
131643,0,MWWEcOPACahQkWZn?
131644,0,M[CBWOD_GDCrDkhn?
131645,0,MoWOG_`CuPwSWS\}?
131646,0,M[CBgW@?SCamHHZN?
131647,0,MFAOp?qBeAoGg]LN?
131648,0,MY?caeGBCIoOgmqm?
131649,0,MKKROD@_gHCIXKh~?
131650,0,MFAWo@gcE?oOWHNn?
131651,0,MSoJAHGWGO_ociJn?
131652,0,MUAHSK@gG@?gfhRf?
131653,0,Mk_KOEKCGOoogeJn?
131654,1,MKoRAEGaC__ociRn?
131655,1,MROKgCggC`OOHHIv?
131656,0,MoWOG_`ccTA{wsXj?
131657,0,MWEBWOE?iQcRDkHn?
131658,0,MBECXOp@gpOgc]HN?
131659,1,M]?@UD@`E@?Sghjf?
131660,0,MXCCiOHGEGqGHXxN?
131661,0,MMAPSAPcE@?oehRf?
131662,0,MY?eAoHO_I_SnIqm?
131663,0,MWEBgOD?eKaMHGxN?
131664,0,MXCCiOHGEGbIHWxN?
131665,0,MMAPcAP`E@?oehpf?
131666,0,Mp?oCaG_sIwWJIqm?
131667,0,MsOS?_`De@?{wu\j?
131668,1,MN??Z?xgE?`SG]lN?
131669,1,Mi?r?B@BCMoOGmq}?
131670,1,M_c_gm@ISHooThxm?
131671,0,Mq?oCcGFDIoOWmqm?
131672,0,MLCQg@`gCCagXHZN?
131673,0,M_Y?RJG`WDS[CcIe?
131674,0,MUAHSH@HI@?oedRf?
131675,0,MKERGA`_SCiHHXXN?
131676,1,Mp?o_b?RCMoWGiq}?
131677,0,MBoOE`I_wIsKCIPx?
131678,0,MUAHcGPHI@?oehhf?
131679,0,M?NOi@Eq`PDKKCIe?
131680,0,Mp?oCaGRCioWGyqm?
131681,0,MbG?KohaCQwHG[tN?
131682,0,MEcWGaP@SopGggzJ?
131683,0,MaGoG_XQTo_omWlM?
131684,1,MaGoG_XMCUqOMWh]?
131685,0,MEcWGaP@So`jGgXZ?
131686,0,MoC`C`HRDIgWWiqi?
131687,0,McO_Sf@DSX@[WTRm?
131688,0,MaCgDOpAHX@lC]Oz?
131689,0,MeO?WpDCf?cOkyRn?
131690,0,MFGOSoaAY`AHg[kn?
131691,0,MFG@KoeAi`AHG\gn?
131692,0,M`C_EsoPCwoOg]Oz?
131693,0,Mx?HCA`?egagHgzN?
131694,0,Mx?P_@@IEIbGGg~N?
131695,0,MaC`CgsFCIhOwMOj?
131696,0,M@q?jEH`eD@QCSpe?
131697,0,M{?SAO@@GBRKihhf?
131698,0,M`C_EsoPCw_sgMOz?
131699,0,M_S_Wf@cSJ@[WVPm?
131700,0,MEAqG_XMCQaOmWlM?
131701,0,MEcBCqP@So`HGgzJ?
131702,1,MRGOI_PacQwHGlpN?
131703,0,MCEqG_XMCQqOMWlM?
131704,0,MCaocaHRCIoWgiqi?
131705,0,MEcAEqP@So`JGgZJ?
131706,0,McO_Sf@DUP?[WTVm?
131707,0,MgP@PCXASNIUCKLV?
131708,0,M_caGgpGuHAQWwWu?
131709,0,MFGOooaAY`AHgKk~?
131710,0,MGXAWiIASFIScMHV?
131711,1,MaGoGaPMCUbOMWh]?
131712,0,MaCoC`HRDI_[Wiqi?
131713,0,MEcPGoPBCo`hWgXZ?
131714,0,M@qOQcH`iD@TGSpd?
131715,0,MEcWG_TBCopGwgZJ?
131716,0,MoG`G_XQTo`oMWlM?
131717,0,Mo__o`PIcJpotHXj?
131718,0,MaQ?WpPcCcco{iPn?
131719,0,MoO_S_pDUDwSWTRm?
131720,0,MFGWP?iAY_aHg[kn?
131721,0,Mp_Oc?HpCIbMGGzN?
131722,0,Mp_OcA@hEGagGhzN?
131723,0,MaCoC_LtAG_Q^IOz?
131724,1,MpAPC?HdEGbGZGxN?
131725,0,M{?KAOP?CBRKihpf?
131726,1,MaCoC_LdOIpQNIOj?
131727,0,M{?KAQ@?GAfKihRf?
